type,price,surface_totale,nombre_chambres,nombre_salle_bain,etage,parking,piscine,jardin,balcon,terrasse,ascenseur,climatisation,chauffage,vue_panoramique,neuf,haut_standing,gouvernorat,delegation,url,description,area
0,350000,310,7,4,0.0,0,0,0,1,1,0,0,0,0,0,0,sidi hassine,sidi hassine,https://www.mubawab.tn/fr/a/8147809/grande-maison-300-m%C2%B2-%C3%A0-sidi-hassine-tunis,"EXCLUSIVITÉ IMMOBILIÈRE JOUINIL’agence Immobilière Jouini Vous Propose En Exclusivité Une Grande Maison En Coin À Sidi Hssine Tunis, Emplacement Rare Dans Un Lotissement Résidentiel Très Recherché !Découvrez Cette Grande Maison Individuelle Bâtie Sur Un Terrain De 300 M², Située Dans L’un Des Meilleurs Quartiers De Sidi Hssine, Réputé Pour Son Environnement Paisible, Sécurisé Et Son Excellent Voisinage.Deux Maisons Indépendantes Dans Une Seule Villa À Double Vocation :Cette Propriété S’étend Sur Deux Niveaux Totalement Indépendants, Offrant Une Superficie Bâtie De Plus De 300 M² :Rez-De-Chaussée : Un Spacieux S3 Avec Un Grand Salon Lumineux, 3 Chambres Confortables, Cuisine Fonctionnelle, Salle D’eau, Garage Privé Et Terrasse.Premier Étage : Un Vaste S4 Avec Grand Séjour, 4 Chambres Bien Agencées, Cuisine, Salle De Bain Et Balcon.Possibilité De Relier Les Deux Niveaux Facilement Grâce À L’escalier Intérieur Déjà Existant Et Prêt À L’usage. Parfait Pour Une Grande Famille Ou Pour Envisager Deux Logements Indépendants (Parents/Enfants Ou Location).Titre Foncier IndividuelPrix Exceptionnel : 350 000 DTPourquoi Cette Villa Est Un Véritable Bon Plan ?Tunisiens Résidant À L’étranger : C’est La Maison Idéale Pour Accueillir Votre Famille Avec Confort Et Intimité.Deux Logements En Un Seul Achat : Pour Loger Deux Familles Ou Avoir Un Espace Privé Et Un Autre À Louer.Excellent Rapport Qualité/Prix, Surtout Dans Ce Secteur Rare À Ce Budget.Proximité Des Services, Écoles, Transports Et Grands Axes Routiers.Nos Conseils :Comparez Par Vous-Même : Faites Des Visites Dans La Région Et Vous Verrez Que Vous Ne Trouverez Rien D’équivalent À Ce Prix Dans Ce Quartier.Faites Vite : Ce Type De Bien Ne Reste Jamais Longtemps Sur Le Marché, Surtout Avec Deux Maisons En Une.Avantage Fiscal : Profitez D’un Droit D’enregistrement Réduit À 1 % Exclusivement Pour Les Tunisiens Résidant À L’étranger !Investissez Intelligemment : Louez Une Partie, Habitez L’autre. Double Avantage, Double Rentabilité.Contactez Immobilière Jouini Dès Aujourd’hui Pour Organiser Une Visite Privée Et Découvrir Ce Bien Rare Sur Le Marché !",Non spécifié
0,850000,600,11,5,0.0,0,0,0,0,1,0,0,0,0,0,0,le bardo,le bardo,https://www.mubawab.tn/fr/a/8190806/projet-de-foyer-universitaire-au-bardo,"L’agence Immobilière JOUINI Vous Propose En Exclusivité Un Bien Immobilier Exceptionnel Et Extrêmement Rare, Parfaitement Adapté À Un Projet Locatif Rentable, Avec Une Configuration Idéale Pour Un Foyer Universitaire D’une Capacité Estimée De Plus De 20 Étudiants.Située Au Bardo, Au Cœur Du Centre-Ville, Cette Propriété En Coin, Composée De Trois Unités Indépendantes, Bénéficie D’un Emplacement Stratégique À Proximité Immédiate De Toutes Les Commodités Nécessaires À Un Tel Projet :Universités – Écoles – Administrations – Banques – Bureaux De Poste – Transports Publics.Composition De La Propriété :1ère Unité – Deux Niveaux :RDC : Réception, Grande Cuisine, 2 Chambres (2 Étudiants/Chambre), Salle D’eauÉtage : 3 Pièces (Capacité Estimée De 2 Étudiants/Chambre, Dont Une Grande Pour 3), Salle D’eau2ème Unité – RDC Avec Terrasse :Grande Réception (Pouvant Être Divisée), 2 Pièces (Capacité 5 Étudiants), Cuisine, Salle D’eau3ème Unité – Étage :2 Salons, 4 Pièces (Capacité Estimée De 8 Étudiants), Cuisine, 2 Salles D’eauUn Espace Supplémentaire Peut Être Transformé En Chambre, Optimisant Encore La Capacité Sans CompromisCapacité Totale Estimée : 20 Étudiants, Avec Possibilité D’aménagements Supplémentaires Selon Le Projet.Ce Bien S’adresse Aux Investisseurs Visionnaires À La Recherche D’un Placement Sûr Et Immédiatement Rentable, Notamment Dans Le Domaine De L’hébergement Étudiant.Détails Techniques :Superficie Terrain : 390 M²Superficie Couverte : 600 M²Titre Foncier IndividuelPrix Demandé : 850 000 DTC’est Également Une Opportunité Parfaite Pour Les Résidents À L’étranger Souhaitant Investir Dans Un Bien Stratégique, Non Risqué, Et Générateur De Revenus Constants Dans L’un Des Secteurs Les Plus Porteurs Du Marché Locatif Actuel.Ce Projet Peut Démarrer Dès Aujourd’hui, Et Demain, Ce Sont Vos Enfants Qui En Récolteront Les Fruits.Disponible Uniquement Chez Immobilière JOUINI.Une Seule Visite Suffit Pour Réaliser Le Potentiel Exceptionnel De Ce Bien.",Non spécifié
0,420000,125,3,1,0.0,0,0,0,0,1,0,0,0,0,0,0,raoued,cité el ghazela,https://www.mubawab.tn/fr/a/8269425/maison-ind%C3%A9pendante-272-m%C2%B2-%C3%A0-cit%C3%A9-el-ghazela,"Exclusivité Immobilière JouiniL’agence Immobilière Jouini Vous Propose En Exclusivité Une Maison Indépendante Idéalement Située À Cité El Ghazela, Dans Un Quartier Résidentiel Calme Et Recherché, À Proximité Immédiate De Toutes Les Commodités.Son Emplacement Est Un Vrai Atout :Accès Facile Depuis L’avenue Fethi Zouheir Et Riadh Al Andalous,À Quelques Pas De La Mosquée Al Rihab,À Seulement 5 Minutes De La Technopole El Ghazela, De L’avenue Habib Bourguiba, Et Accessible Via Le Rond-Point L’escale.Composition :•	Salon Lumineux•	Trois Chambres À Coucher•	Cuisine•	Salle De Bain•	Accès Pour Voiture•	Véranda•	Accès Au ToitInformations Clés :•	Terrain : 272 M²•	Couverts : 125 M²•	Titre Foncier Individuel•	Prix Demandé : 420 000 DinarsUn Bien Rare Dans Un Secteur Très Demandé, Idéal Pour Une Famille Ou Pour Un Excellent Investissement Résidentiel.Pour Plus D’informations Ou Organiser Une Visite, Contactez Immobilière Jouini.",Non spécifié
0,885000,550,7,4,0.0,0,0,0,0,1,0,1,0,0,0,0,kélibia,Non spécifié,https://www.mubawab.tn/fr/a/8234831/villa-r2-%C3%A0-vendre-%C3%A0-k%C3%A9libia-%C3%A0-usage-mixte,"Découvrez cette spacieuse villa R2 à vendre à Kélibia, bâtie sur un terrain de 407 m² et offrant une superficie totale d’environ 500 m² couverts. Ce bien exceptionnel allie confort, fonctionnalité et potentiel locatif, idéal pour une famille nombreuse ou un investisseur immobilier recherchant un revenu locatif diversifié.Au rez-de-chaussée, la villa se compose d’une maison S3, d’un garage, d’un studio indépendant ainsi que d’un local commercial, parfait pour une activité professionnelle ou un commerce de proximité.À l’étage, vous trouverez une seconde maison S3 bénéficiant d’une terrasse spacieuse, idéale pour profiter des beaux jours et du cadre agréable de la région de Kélibia.La propriété se distingue par sa construction solide, son emplacement stratégique et ses espaces polyvalents, offrant de multiples possibilités : habitation principale, location saisonnière, activité commerciale ou usage mixte.Caractéristiques principales :- Type : Villa R2- Terrain : 407 m²- Superficie bâtie :  500 m²- Composition :- RDC : Maison S3  Studio  Local commercial  Garage- Étage : Maison S3  Terrasse- Titre foncier individuel- Quartier calme et accessible",Non spécifié
0,390000,500,4,2,0.0,0,0,0,0,0,0,0,0,0,0,0,hammamet,hammamet sud,https://www.mubawab.tn/fr/a/8290599/a-vendre-deux-maisons-%C3%A0-hammamet-sud,IMMOTEAM vous propose à vendre deux maisons au RDC et au 1er étage avec possibilité de rajouté encore un étage situées à à quelques kilomètres de Hammamet YasminePour plus d'informations contacter OUMAIMAVisite disponible 7/7 et gratuite,Non spécifié
0,320000,200,4,2,0.0,0,0,1,0,1,0,0,0,0,0,0,medenine,Non spécifié,https://www.mubawab.tn/fr/a/8290549/tr%C3%A8s-belle-villa,"Villa avec un surface de 310 M2, qui ouvre sur deux rue avant et arrière,190 m2 bâtiecomposé de 3 chambre ,une suite parental avec sdb et place dressing,une sdb commune,une grande cuisine aménagé ,un grande salon Salle a manger,un garage,une chambre extérieur,un cour devant et un cour en arrière, un puit.Emplacement très demander et proche de tout les commodités .juste derrière gouvernorat près café malouf,prix légèrement négociable",Non spécifié
0,720000,200,6,2,0.0,0,0,0,1,1,0,1,1,0,0,0,el menzah,el menzah 4,https://www.mubawab.tn/fr/a/8286708/triplex-uv4-sur-la-route-x-grand-potentiel,"À VENDRE TRIPLEX  - MENZEHparticulier met en vente  un triplex idéalement situé à UV4 – Menzah 6, au sein d’un quartier calme et résidentiel.Ce bien se distingue par ses volumes généreux, une distribution harmonieuse des espacesSuperficies :– Surface intérieure : 220 m²– Surface extérieure : 80m² (terrasse)Composition :Rez-de-chaussée :– Salon spacieux /  Salle à manger avec accès direct à la terrasse– CuisineÉtages :1– 3  chambres à coucher– 1 Séjour– Salle de bain2 étage :1 suite  sdb1 chambre ou bureau– Terrasse  balcon spacieux– Environnement calme et sécurisé– Emplacement stratégique ROUTE X , à proximité immédiate de toutes les commoditésCe triplex constitue une opportunité idéale pour une résidence familiale ou un investissementPrix à négocierAccès direct route",Non spécifié
0,320000,154,5,2,0.0,0,0,0,1,1,0,0,0,0,0,0,bizerte nord,bizerte,https://www.mubawab.tn/fr/a/8034894/une-maison-de-deux-niveaux-%C3%A0-cit%C3%A9-el-jalaa-bizerte,Klouz immobilier met en vente Une Maison  Avec Deux étages Séparer Située à  Cité El Jalaa Bizerte1) Rez De Chaussée De Superficie 110 m² composée ; d'un Salon et  deux chambres Cusine et salle de Bain et Terrasse et  Garage2 ) 1ér étage De Superficie 140 m²  composée : d'un Vaste salon  et cuisine et trois chambres à coucher et salle d'eau et  Balconsurface terrain : 154 m²Surface bâtie : 250m²Situation juridique : Titre FoncierRéf : DV 2347,Non spécifié
0,310000,170,3,1,0.0,0,0,1,0,1,0,0,0,1,0,0,bizerte,Non spécifié,https://www.mubawab.tn/fr/a/8286055/a-vendre-une-villa-style-duplex-situ%C3%A9%C3%A9-%C3%A0-bizerte,klouz immobilière   met en Vente Une Coquette  Villa  style duplex Située à Bhira  Bizerte​Emplacement idéal dans une zone calme avec un bon entourage .salonTrois  chambres a coucherune cuisine  équipéeDeux salle d'eauGarageJardin   Terrassesuperficie terrain 85 m²superficie bâtie 170 m²Titre foncier individuel,Non spécifié
0,600000,341,7,2,0.0,0,0,0,1,1,0,0,0,0,0,0,bizerte,Non spécifié,https://www.mubawab.tn/fr/a/8287172/a-vendre-un-immeuble-en-plein-centre-ville-bizerte,klouz immobilière met en vente un Immeuble située en plein centre ville de BizertePrés de Tous Les commoditésle Réez de chaussé composé d'un vaste salon  cuisine  deux chambres a coucher  terrasse  garage  abri de voiturele première étage  composé de trois chambres a coucher  salle de bain  cuisine   balconla deuxième étage ; Un étage inachevésuperficie terrain ; 300 metre carrésuperficie bâtie ; 351 metre carrétitre foncier,Non spécifié
0,370000,184,4,3,0.0,0,0,0,0,1,0,1,1,0,0,0,la soukra,la soukra,https://www.mubawab.tn/fr/a/8258750/villa-jumel%C3%A9e-%C3%A0-la-soukra,"En exclusivitéA Vendre Une Villa jumelée S4 située à La Souka dans un quartier résidentiel à Cité Les Orangées - Ras JdirElle se compose de :RDC : salon ,  séjour , cuisine équipée avec une grand terrasse  , salle d'eau.1 ér étage : suite parentale , 2 chambres à coucher  , salle de bainSous Sol : garage  pour  deux voituresDocument : titre bleu individuelSuperficie : 184 m²Prix : 615 milles (négociable)prix fixe : 370 milles   votre conseillère en immobilier Nassima : (téléphone / WhatsApp)",Non spécifié
0,625000,420,4,1,0.0,0,0,1,0,0,0,1,1,0,0,0,raoued,cité el ghazela,https://www.mubawab.tn/fr/a/8080570/maison-plain-pied-spacieuse-%C3%A0-cit%C3%A9-ghazella,"A Vendre une Superbe Maison S4 spacieuse plain pied à Cité Ghazella- Ariana .composition :salon , salle à manger, 3 chambres à coucher, suite parentale, cuisine, salle d'eau et salle de bain.A l'extérieur on trouve un s0 et un GaragePossibilité de construire un R2 avec un accès pour le toit.Chauffage centraleSuperficie :420 m²Prix: 625 mille (négociable)votre conseillère en immobilier NASSIMA :  (téléphone / WhatsApp)",Non spécifié
0,540000,140,2,2,0.0,0,0,1,0,1,0,0,0,0,0,0,hergla,Non spécifié,https://www.mubawab.tn/fr/a/8290331/immeuble-situ%C3%A9-%C3%A0-chatt-mariem,A vendre immeuble situé à Chatt Mariem derrière Stade Jabbes construit sur un terrain de 280m2 :Titre individuelcomposé de 2 étage(280 m2 couvert)entre de garage 4m / 25 m sondage steg et soned.RDC: 140m2 terrasse 80m2 fini suite parentale  1 chambre salle de bain  cuisine et salon1em étage : 140m2 inachevé  suite parentale  1 chambre salle de bain  cuisine et salon,Non spécifié
0,940000,140,2,2,0.0,0,0,0,0,1,0,0,1,1,0,0,hergla,Non spécifié,https://www.mubawab.tn/fr/a/8290315/immeuble-situ%C3%A9-%C3%A0-chatt-mariem,A vendre immeuble situé à Chatt Mariem derrière Stade Jabbes construit sur un terrain de 260m2 :Titre individuelcomposé d'un cave  4 étage(700 m2 couvert)cave : 200m2RDC: 140m2 terrasse 80m2 fini1em étage : 140m2 inachevé2em étage : 140m2 inachevé3em étage : 85m2 fini loft vue panoramique sur mer,Non spécifié
0,440000,220,3,3,0.0,0,0,0,0,1,0,0,1,0,0,0,ariana ville,el menzah 6,https://www.mubawab.tn/fr/a/8126376/triplex-s3-de-180m2-a-les-uv4-menzah-6,mplacement : les UV4 Menzah 6Superficie : 180 m².Superficie terrasse : 36 m².Typologie : S3.Composition : 3 Niveaux**Sous-sol :Un open space.**Rez de chaussée :Salon open space avec accès au terrasse.Cuisine avec accès au terrasse.**1er étage :Trois chambres à coucher avec dressing.Salle de bain.Chauffage central.Garage.Prix : 440 000 dinars.#Réf : Ref3572aRéférence du bien: Ref3572a,Non spécifié
0,130000000,140,4,1,0.0,0,0,0,0,0,0,0,0,0,0,0,enfidha,Non spécifié,https://www.mubawab.tn/fr/a/8289301/al-nafidha-est-un-quartier-de-travail,Cela nécessite un peu d'amélioration,Non spécifié
0,180000,90,2,1,0.0,0,0,0,0,1,0,0,0,0,0,0,hammamet,hammamet sud,https://www.mubawab.tn/fr/a/8263569/a-vendre-maison-au-rez-de-chauss%C3%A9e-hammamet-sud-,A vendre une maison neuve S2 de bon standing et avec terrasse située à Manaret Hammamet.Superficie terrain : 120 m²Superficie couvert : 90 m²,Non spécifié
0,255000,235,4,2,0.0,0,0,1,0,1,0,1,0,0,0,0,kalâa kebira,Non spécifié,https://www.mubawab.tn/fr/a/8280089/maison-%C3%A0-deux-fa%C3%A7ades,Superficie totale : 141 m²Surface couverte : 100 m² (S1)Petit jardinGarage pour une voitureTrottoir / espace extérieur : 52 m²Étage supérieur de 120 m² (finitions non achevées) S3Deux façadesCaméras de surveillanceGaz de villeRaccordé à l’ONASProche de la station (3 minutes)Proche des écoles et jardins d’enfantsÀ 12 minutes de la merÀ 9 minutes du centre commercial (Mall)Proche des salles de sportProche de l’hôpital. pharmacieet de toutes les commodités nécessaires,Non spécifié
0,270000,225,3,2,0.0,0,0,1,0,0,0,0,0,0,0,0,kélibia,Non spécifié,https://www.mubawab.tn/fr/a/8255044/maison-inachev%C3%A9e-2583-m%C2%B2-a-harrouri-kelibia,"A vendre Maison inachevée à Harrouri Kelibia situé à 6 kilomètres de centre-ville de superficie de 2583 m² avec une façade de 35 mètres sur une rue de 10 mètres.Maison de surface bâti 225 m² composée de trois chambres à coucher, salon, cuisine et deux salles d’eau.Maison avec garage de surface 50 m², un puits et entouré de quatre côtés d’un jardin.Maison en colline et à 500 mètres de barrage wed khatf.Maison avec titre foncier.Prix : 270 000 DTRéférence : 1020Tel : 72 295 572 / 29 760 600 / 29 760 700.WhatsApp : (216) 29 760 600 / 29 760 700",Non spécifié
0,1350000,440,5,2,0.0,0,0,1,0,0,0,0,0,0,0,0,la marsa,la marsa,https://www.mubawab.tn/fr/a/8276629/une-excellente-opportunit%C3%A9,"Opportunité Unique :Découvrez cette superbe villa idéalement située dans le quartier prisé de La Marsa, offrant un cadre de vie exceptionnel en termes d'emplacement et orientation en pleine Sud EstCaractéristiques de la Villa :-- Superficie et Agencement :* Terrain : 440m²* Surface habitable : 300 m²Actuellement, bâtie sur 2 niveaux séparés, mais, à l'origine était une villa.Elle nécessite une rénovation avec un jardin piscinable et n'ayant aucun vis à vis dérangeant et aucun jumelage.Atouts de cette demeure:* Proximité :À quelques minutes des plages de La Marsa, des commerces, des écoles réputées (françaises et internationales), des centres de loisirs, des restaurants et cafés branchés.* Accessibilité : Accès facile aux principaux axes routiers, à 15 minutes de l'aéroport de Tunis-Carthage.* Cadre de vie : Quartier calme et résidentiel, idéal pour une famille ou pour profiter de la douceur de vivre tunisienne.ps: si ces biens ne corresponds pas à vos attentes ou besoins pour une raison ou une autre, veuillez nous communiquer ce que vous recherchez afin de satisfaire vos besoins. merci.pour plus de détails ou autres biens, veuillez contacter ce num svp : 21 888 285 (disponible sur whatsapp).",Non spécifié
0,350000,150,3,2,0.0,0,0,0,1,1,0,0,0,0,0,0,el omrane superieur,el omrane supérieur,https://www.mubawab.tn/fr/a/8285253/vente-duplex-r%C3%A9nov%C3%A9-omrane-sup%C3%A9rieur,"AKAR Conseils & Gestion de Patrimoine propose à la vente un duplex rénové, édifié sur un terrain de 100 m², idéalement situé à Omrane Supérieur, dans un environnement résidentiel.Le bien bénéficie d’une allée privative permettant le stationnement d’une voiture.Composition du duplex :Rez-de-chaussée :– Un salon– Une cuisine avec séchoir– Une chambre à coucherPremier étage :– Deux chambres à coucher, dont une avec balcon– Une salle de bain communeCe duplex constitue une opportunité adaptée à une résidence principale ou à un investissement locatif, offrant un bon équilibre entre fonctionnalité et confort.Pour toute information complémentaire ou pour recevoir le contenu visuel relatif à ce bien, contactez AKAR Conseils & Gestion de Patrimoine.",Non spécifié
0,960000,220,3,1,0.0,0,0,0,0,0,0,0,0,0,0,0,ariana ville,el menzah 5,https://www.mubawab.tn/fr/a/8283187/vente-villa-menzah-5,"AKAR Conseils & Gestion de Patrimoine propose à la vente une villa à démolir, édifiée sur un terrain de 599 m², idéalement située à El Menzah 5, dans un quartier résidentiel recherché.Le bien bénéficie d’un emplacement stratégique, offrant un fort potentiel de valorisation.Il se prête parfaitement à la réalisation d’un projet résidentiel haut standing, professionnel ou mixte (habitation / activité), conformément aux règles d’urbanisme en vigueur.Atouts du bien :– Quartier résidentiel prisé et calme– Environnement agréable et fortement recherché– Forte demande locative et patrimoniale– Excellente opportunité d’investissement à long termePour toute information complémentaire ou pour recevoir le dossier complet du bien, contactez AKAR Conseils & Gestion de Patrimoine.",Non spécifié
0,2300000,250,4,1,0.0,0,0,0,0,0,0,0,0,0,0,0,el menzah,el manar 3,https://www.mubawab.tn/fr/a/8271835/vente-villa-usage-commercial-manar-3,"AKAR Conseils & Gestion de Patrimoine met à la vente un terrain de 563 m² avec bâtisse existante, idéalement situé sur l' artère principale à El Manar 3.Le bien bénéficie d’un emplacement stratégique, offrant une excellente visibilité et un fort potentiel de valorisation.Il convient parfaitement à un projet résidentiel haut standing, professionnel, mixte (habitation / activité), ou à une opération de démolition-reconstruction, selon le cahier des charges d’urbanisme en vigueur.Atouts :– Quartier prisé et central– Accès direct sur axe principal– Environnement dynamique et recherché– Forte demande locative et patrimonialePour toute information complémentaire ou pour recevoir le dossier détaillé du bien, veuillez contacter AKAR Conseils & Gestion de Patrimoine.",Non spécifié
0,1050000,268,3,3,0.0,0,0,1,0,1,1,1,1,0,0,0,la marsa,sidi daoued,https://www.mubawab.tn/fr/a/7778535/maison-%C3%A0-acheter-%C3%A0-sidi-daoued-surface-de-268-m%C2%B2-ascenseur-et-terrasse,"Très belle propriété à vendre. Prix 1 300 000 TND. 3 chambres, 3 salles de bains, superficie 268 m². Moins de 20 ans. Type de sol: Marbre. Nombreux équipements dont cheminée et climatisation. La résidence dispose également d'un service de conciergerie.Cette belle maison est en vente à Sidi Daoued. Profitez d'une belle terrasse. Dispose également d'un ascenseur et d'un garage. Sécurité maximale avec système de surveillance et porte blindée. Équipé d'une antenne parabolique.Programmez dès maintenant votre visite pour cette maison d'exception. Parfaitement équipé avec chauffage central et double vitrage. Cuisine bien équipée. Confortable salon européen.",Non spécifié
0,430000,140,4,1,0.0,0,1,1,0,0,0,0,1,0,0,0,akouda,akouda,https://www.mubawab.tn/fr/a/8286170/%C3%A0-vendre-duplex-s4-%C3%A0-akouda,"À vendre, charmant duplex jumelé bâti sur un terrain de 200 m² (dont 140 m² couverts), situé dans un quartier résidentiel calme et recherché sur les hauteurs d’Akouda, avec un excellent voisinage.Caractéristiques :Superficie bâtie : 140 m²Rez-de-chaussée : 70 m²Étage : 70 m²Jardin à l’entrée : 100 m²Terrain piscinable (possibilité de construction d’une piscine)Composition :Rez-de-chaussée :Salon spacieuxSalle à mangerCuisine équipéeSalle de bain avec WCCour intérieurePremier étage :4 chambres à coucher (dont 2 communicantes)Salle de douche avec WCÉquipements et prestations :Radiateurs électriquesSystème photovoltaïqueDouble cloisonRevêtement en grès dans la masseConstruction solide et bien entretenueEmplacement :À 5 minutes du Mall of SousseÀ 10 minutes de Port El KantaouiProche de toutes commodités (écoles, commerces, transports)Titre foncier en cours chez l’avocat.Ce duplex constitue un excellent choix pour une résidence principale ou un investissement sûr, alliant confort, emplacement stratégique et qualité de vie.Contactez-nous dès maintenant pour organiser une visite.Réf. 86519453",Non spécifié
0,680000,450,7,3,0.0,0,0,1,0,1,0,1,1,0,0,0,le bardo,le bardo,https://www.mubawab.tn/fr/a/7942918/a-vendre-villa-s7-%C3%A0-hay-fattouma-le-bardo,"Agence immobilière la Méditerranée vous propose à la vente une villa sur deux niveaux , situé dans un quartier résidentiel et calme au Bardo , cette villa est érigée sur un terrain de 450m². le rez de chaussée se compose d'un grand salon, une cuisine équipée, deux chambres à coucher, elles se partagent une salle d'eau . le 1er étage se compose de Cinque chambres à coucher se partagent une salle de bain ,et une kitchenette . chauffage central, jardin ,studio a l'extérieur et deux garages pour les voitures sont disponibles.",Non spécifié
0,340000,316,2,1,0.0,0,1,1,0,0,0,0,0,0,0,0,midoun,midoune,https://www.mubawab.tn/fr/a/8289704/%C3%A0-vendre-%E2%80%93-maison-s2-sans-meuble-avec-piscine-%C3%A0-fadhloun,"Découvrez cette belle maison plain-pied S2, sans meuble, située à Fadhloun, dans un environnement calme et agréable, idéale pour une résidence principale ou secondaire.Elle se compose de :Un salon lumineuxUne cuisineDeux chambres à coucherUne salle de bainÀ l’extérieur :Piscine privéeJardinEntrée voitureSuperficies :Terrain : 316 m²Surface couverte : 90 m²Aspects juridiques :Titre bleuSituée en zone agricoleBonus Exclusif :Notre agence vous propose un service de location de voiture à un prix exceptionnel — une offre réellement imbattable pour faciliter tous vos déplacements !Contactez-nous dès aujourd’hui pour plus d’infos & visites :Email : ladouce.immobilier@gmail.comSite web : djerba-ladouce-immo.comTéléphones : 75 733 277 / 50 336 840 / 95 836 840/ WhatsApp bureau de l’agence : 93 88 72 77",Non spécifié
0,650000,0,3,1,0.0,0,1,1,0,0,0,0,0,0,0,0,hammamet,hammamet nord,https://www.mubawab.tn/fr/a/8248970/a-vendre-villa-haut-standing-en-s3-avec-piscine,"À Vendre – Villa de Luxe S3Hammamet Nord, à seulement 1 km de la mer , dans un quartier résidentiel prisé et paisible, proche du rond-point du Sultan.Cette superbe villa moderne vous séduira par son design raffiné, son confort haut standing et son emplacement exceptionnel, entouré de nouvelles villas élégantes offrant un cadre de vie harmonieux et sécurisé.Composition :Salon lumineux avec grandes baies vitrées .Cuisine moderne et bien équipée .3 chambres spacieuses dont une suite parentale .Jardin soigneusement aménagé .Possibilité de piscine .Prix demandé : 650.000 DTInfos & visites :216 90 071 042  216 55 319 408.sananemerimmobilier@gmail.com.",Non spécifié
0,330000,104,3,1,0.0,0,0,0,1,1,0,1,0,0,0,0,hammamet,hammamet,https://www.mubawab.tn/fr/a/8287355/a-vendre-duplex-s3,"Duplex S3 à Vendre à Bareket SahelEmplacement : Situé à Bareket Sahel, dans un quartier calme et recherché, ce duplex S3 vous offre un cadre de vie idéal alliant confort et tranquillité, tout en étant à proximité des principales commodités.Prix : 330 000 TNDCaractéristiques :Type : Duplex S3 (3 chambres, salon, cuisine, etc.).Surface habitable : Spacieuse, offrant des volumes généreux pour accueillir votre famille.Distribution :Au rez-de-chaussée : Un salon lumineux, une cuisine séparée, une salle d’eau pour les invités.À l’étage : Trois chambres à coucherBalcon/Terrasse : Profitez de l’extérieur avec une belle terrasse, idéale pour vos moments de détente.Points forts :Emplacement idéal : Situé dans un quartier résidentiel calme, à proximité des écoles, commerces et plages.Finitions modernes : Le duplex bénéficie de finitions de qualité, avec une belle luminosité naturelle dans toutes les pièces.Confort garanti : Climatisation et une bonne isolation pour vous assurer un confort optimal.",Non spécifié
0,690000,385,3,1,0.0,0,0,0,0,1,0,0,1,0,0,0,hammamet,hammamet,https://www.mubawab.tn/fr/a/8233255/a-vendre-duplex-avec-studio-ind%C3%A9pendant,"À vendre – Duplex avec studios indépendants à Mrezga, Hammamet Nord.Charmant duplex de 385 m² sur un terrain de 243 m², niché dans un quartier calme et résidentiel.Il offre un salon lumineux avec terrasse, une cuisine indépendante équipée et une salle d’eau invités.À l’étage : 3 chambres avec dressings et une salle de bain.Chauffage central & clim Split.Deux studios indépendants  sous-sol.Contact & visites :216 90 071 042  216 55 319 408sananemerimmobilier@gmail.com",Non spécifié
0,1500000,0,6,1,0.0,0,0,1,0,0,0,0,0,0,0,0,hammamet,hammamet,https://www.mubawab.tn/fr/a/8195153/a-vendre-%E2%80%93-villa-de-charme-%C3%A0-hammamet-nord-zone-t,"À Vendre – Villa de charme à Hammamet Nord (Zone Touristique)À 200m de la plage – Quartier neuf & sécurisé, proche hôtels Nahrawess, El Mouradi, résidence Jannet  À 10 min du centre-ville.Composée de :• Salon avec cheminée .• 5 chambres dont 2 suites parentales.• Cuisine équipée .• 3 salles de bain .• Chambre de service .Jardin privatif.Visite & infos : 216 90 071 042  216 55 319 408  sananemerimmobilier@gmail.com",Non spécifié
0,1100000,1250,5,2,0.0,0,0,1,0,1,0,1,1,0,0,0,la soukra,charguia 1,https://www.mubawab.tn/fr/a/8044313/a-vendre-villa-bureau-1250m2,"Située dans un quartier résidentiel calme et sécurisé, cette propriété offre un potentiel exceptionnel. Le terrain de 1250 m² accueille une villa et un bureau indépendant avec garage, tous deux à rénover ou à repenser selon vos besoins.Points forts :Emplacement privilégié dans un secteur recherché.Prix imbattable, Moins de 1000 DT le m2 bien en dessous du marché localIdéal pour un projet de rénovation ou une nouvelle construction.Prix : 1 100 000 million de dinars (négociable).Pour plus d'informations,",Non spécifié
0,260000,180,2,2,0.0,0,0,0,1,1,0,0,0,0,0,0,bizerte,Non spécifié,https://www.mubawab.tn/fr/a/8231014/a-vendre-un-duplex-%C3%A0-cit%C3%A9-hana-bizerte,Klouz Immobiliere met en vente Maison Style Américain située à Cité Hana Bizertedans un emplacement idéale prés de tous les commoditésAvec possibilité d'extensionSuperficie bâtie : 180m²se compose de deux salons et Deux  chambres séjour  2 salles D’eau  Balcon Terrasse,Non spécifié
0,135000,85,3,1,0.0,0,0,0,1,1,0,0,0,0,0,0,bizerte nord,bizerte,https://www.mubawab.tn/fr/a/8285033/a-vendre-une-maison-style-arabe-%C3%A0-bizerte,klouz immobilière met en vente une maison style arabe en plein centre ville bizerteemplacement stratégique et prés de tous les commoditéLe Réez de chaussé composé d'un salon  cuisine  salle de bain  terrassele 1 er étage composé de trois chambres  salle de bain  balcon,Non spécifié
