url,type,price,gouvernorat,delegation,surface_totale,nombre_chambres,nombre_salle_bain,description,etage,neuf,haut_standing,parking,piscine,vue_panoramique,jardin,climatisation,chauffage,ascenseur,balcon,terrasse,area
https://www.mubawab.tn/fr/a/8268590/a-vendre-maison-r2-%C3%A0-bab-souika,0,450000,tunis,bab souika,186,7,2,"L’Agence Immobilière La Méditerranée propose à la vente une maison de style arabe située dans un emplacement stratégique, au prix de 450 000 dinars. La maison se trouve à Bab Souika, . Elle offre 186 m², avec 8 pièces, 2 cuisines et une terrasse à l’étage. Un studio indépendant. Les documents sont en règle avec un titre de propriété individuel.a vendre  Une belle opportunité à saisir",0,0,0,0,0,0,0,0,0,0,0,1,Non spécifié
https://www.mubawab.tn/fr/a/8146892/a-vendre-une-villa-s7-%C3%A0-menzah-9a,0,1150000,el menzah,el menzah 9,581,7,1,Agence VALIMMO met à votre disposition une villa S7 En plein cœur de Menzah 9A. Cette villa est érigée sur 3 niveaux - Jardin 277m2  - Rez de jardin  176m2 - Salon  - Cuisine aménagée - Deux chambres à coucher -Salle de bain - Abri de voiture - AU Rez de chaussée 143m2 - Salon salle à manger  - Séjour -Cuisine bien aménagée avec séchoir - Salle d’eau - AU 1er étage 147m2 - Salon  - Trois chambres à coucher  - Deux salles de bain Pour plus d’informations n’hésitez pas de nous contacter sur le 216 48 048 148 ou 216 21 66 72 73,0,0,0,0,0,0,1,0,0,0,0,0,Non spécifié
https://www.mubawab.tn/fr/a/8284198/vend-villa-manar3-a-r%C3%A9nover,0,1500000,el menzah,el manar 3,250,4,3,"a vendre une villa a el manar3 derrière Maghreb médical bâtie environ250m² , terrain 620m².cette villa demande a être rénover ou reconstruire convient pour siège de société ou habitation.",0,0,0,0,0,0,1,0,0,0,0,1,Non spécifié
https://www.mubawab.tn/fr/a/8144038/%C3%A0-vendre-une-propri%C3%A9t%C3%A9-de-456-m2-%C3%A0-nabeul-centre,0,750000,nabeul,nabeul,150,3,2,"L’agence immobilière Century 21 Challenge vous propose pour la vente une villa à rénover sur une route à fort achalandage à Nabeul centre.– Superficie terrain : 456m²– Superficie bâti : 150m²– Dossier juridique en règle, titre foncier disponible– Etat du bien : à rénoverPour plus d’informations, veuillez nous contacter sur le :Tel / WhatsApp : 21626577000 / 21624512004E-mail : challenge@century21.tn",0,0,0,0,0,0,1,0,0,0,0,0,Non spécifié
https://www.mubawab.tn/fr/a/8143379/a-vendre-petite-maisonnette-en-s1-%C3%A0-ariana,0,145000,raoued,cité ennour jaafar,101,1,1,"L’agence immobilière Good Life vous propose à la vente une petite maisonnette en S1, sur un terrain de 101 m², situé à Nour Jaafar d'Ariana.La superficie couverte en RDC est d'environ 50 m², comprend :Un salon, une chambre, une salle de douche et une cuisine.À l'entrée, une terrasse d'environ 10 m², et à l'arrière, un jardin d'environ 40 m².Il est possible de construire deux niveaux supplémentaires (1er et 2ème étage).Papier : un titre Foncier Individuel.Prix : 145 000 DinarsPour plus d’informations, veuillez contacter votre courtier en immobilier Mr Slim au numéro de téléphone ou avec WhatsApp : ‪216 28 910 851‬ Ou avec Mail : slim.dhouib@goodlife.com.tn",0,0,0,0,0,0,1,0,0,0,0,1,Non spécifié
https://www.mubawab.tn/fr/a/8190942/duplex-en-vente-a-ain-zaghouan,0,430000,la marsa,aouina,141,3,2,"Ce duplex s'étend sur le rez-de-chaussée d'une résidence et dispose d'une entrée indépendante. Celle-ci mène à un salon lumineux, grâce à ses nombreuses fenêtres offrant une vue sur la terrasse et le jardin de 30 m², ainsi qu’à une salle à manger idéale pour des moments conviviaux.La cuisine est entièrement équipée et dispose d’un séchoir pratique.Toujours au rez-de-chaussée, une salle de douche pour les invités complète la partie jour.À l'étage, l’espace nuit comprend trois chambres à coucher, ainsi qu’une salle de bains commune.Le duplex est équipé d’un chauffage central et d’un système de climatisation split.Les futurs propriétaires bénéficieront également d’une place de parking située au sous-sol.",0,0,0,1,0,1,1,1,1,0,0,1,Non spécifié
https://www.mubawab.tn/fr/a/8231714/garage-commercial-deux-appartements-et-un-d%C3%A9p%C3%B4t,0,330000,menzel temime,Non spécifié,600,4,2,"A vendre Garage commercial, deux appartements et un dépôt à Skelba menzel Tmim situé sur la route principale.Garage commercial de superficie de 65 m² avec une façade 5 mètres sur une rue de 20 mètres.Deux appartements en 1er et 2ème étage de superficie 65 m² chaque appartement composé de deux  chambres à coucher, un salon, une cuisine et une salle d’eau.Dépôt de superficie de 470 m² avec une façade de 15 mètres sur une de 7 mètres composé de deux salles d’eau.Maison avec titre foncier.Prix : 330 000 DtRéférence : VT1008Tel : 72 295 572 / 29 760 600 / 29 760 700.WhatsApp : (216) 29 760 600 / 29 760 700",0,0,0,0,0,0,0,0,0,0,0,0,Non spécifié
https://www.mubawab.tn/fr/a/8274791/a-vendre-villa-s5-a-sakiet-ezzit,0,700000,sakiet ezzit,sakiet ezzit,925,6,3,Agence immobilière KCHAOU met à la vente  une belle  villa avec un spacieux jardin située  à sakiet ezzitsurface terrain 925m2Surface couvert 350m2​​la villa est composée d :un spacieux salonSéjourCuisine spacieuseune chambresdbA l etage :4 chambres à coucherSdbSdeEntrée pour 3 voituresChauffage centralClimatisationpour plus d’informations contactez Agence Immobilière KCHAOU au 55 523 500   Référence du bien: Ref284a,0,0,0,0,0,0,1,1,1,0,0,0,Non spécifié
https://www.mubawab.tn/fr/a/8188573/%C3%A0-vendre-une-style-maison-arabesque-%C3%A0-nabeul,0,600000,nabeul,nabeul,192,2,1,"L’agence Century 21 Challenge vous propose à la location une charmante maison meublée, de style arabesque, idéalement située en plein centre-ville de Nabeul.Elle se compose de:-Un salon.-Deux chambres à coucher.-Une kitchenette ouverte sur un séjour convivial.-Une salle de bain.-Ainsi que d’un deuxième espace de vie niché dans une mezzanine au style unique.-Un patio lumineux vient compléter le tout, reflétant parfaitement l’esprit traditionnel et chaleureux de la maison.Pour plus d’informations, veuillez nous contacter au: 216 24924600 / 216 24512004E-mail : challenge@century21.tn",0,0,0,0,0,0,0,0,1,0,0,1,Non spécifié
https://www.mubawab.tn/fr/a/8283516/vente-d-un-immeuble-%C3%A0-hay-ettahrir,0,1100000,ettahrir,cité ettahrir sup,600,12,6,"ketata immo vous propose à la vente un immeuble en cours de finition à Hay Ettahrir.l'immeuble comprend 6 appartements et un studios.batit sur un terrain de 380 m2, il fait le coin de deux rues.au RDC on a un S3 fini. les étages sont en cours de finitions avec toutes les instalations déjà faites de plomberie, électricité , staff dans certains appartements.le prix demandé : 1 milliard 100.000 dt.titre bleu.à 100 métres de la station du métro.pour visite veuillez contacter l'agence au 56168017",0,0,0,0,0,0,0,0,0,0,0,0,Non spécifié
https://www.mubawab.tn/fr/a/8254327/triplex-de-300m2-%C3%A0-menzah-9c,0,780000,el menzah,el menzah 9,210,5,3,Emplacement : Menzah 9CSuperficie terrain : 210 m²Surface bâtie : 300 m² (100 m² par niveau)Rez-de-jardin :SalonKitchenetteSalle d’eauUne chambreRez-de-chaussée :Une chambreSalle d’eauTerrasseDressing dans le couloir1er niveau :Suite parentale avec salle de bain et dressingDeux chambresSalle de doucheCuisineChauffage centralGarageJardinPrix : 780 000 DTRéférence du bien: Ref3888a,0,0,0,0,0,0,1,0,1,0,0,1,Non spécifié
https://www.mubawab.tn/fr/a/8281270/%C3%A0-vendre-%E2%80%93-houch-de-charme-%C3%A0-mezraya,0,700000,mezraya,Non spécifié,220,4,4,"Situé à Mezraya, à proximité de la route tout en restant au calme, ce houch djerbien offre un cadre paisible et authentique.Construit il y a environ 15 ans, il respecte l’architecture traditionnelle djerbienne avec coupoles, arcades et sgifa, tout en proposant un agencement fonctionnel et confortable, plus pratique qu’un houch ancien.Description du bienRez-de-chausséeEntrée traditionnelle sgifaÀ gauche, des suites parentalesÀ droite, un salonCuisine indépendanteAu fond, une suite parentale avec dressingÉtageUne suite parentaleExtérieurUne pièce débarrasUn jardin spacieux offrant plusieurs possibilités d’aménagementCaractéristiquesNombre de chambres : 4Nombre de salles de bains : 4Surface bâtie : 220 m²Surface terrain : 2 000 m²Possibilité d’achat avec un terrain attenantTitre bleu individuel",0,0,0,0,0,0,1,0,0,0,0,0,Non spécifié
https://www.mubawab.tn/fr/a/8281868/%C3%A0-vendre-immense-villa-%C3%A0-hammam-chatt,0,800000,hammam chatt,hammam chatt,500,3,5,Emplacement idéal près de la mosquée الصفاءTitre bleuSuperficie totale : 725 m²Superficie couverte : 500 m²Rez-de-chaussée : S3 avec 2 salles d'eau1er étage : 2 appartements indépendants (chacun 100 m² / S2)2 studios (S1)Garage  abri de voitureSondage d'eauParfait pour grande famille ou investissement locatif (possibilité de louer les appartements & studios séparément,0,0,0,0,0,1,1,1,1,0,0,1,Non spécifié
https://www.mubawab.tn/fr/a/8069525/maison-235-m%C2%B2-%C3%A0-cit%C3%A9-assemer-kelibia,0,100000,kélibia,Non spécifié,110,2,1,"A vendre Maison à cité Assemer Kelibia situé à 5 minutes en voiture de plage el mansourah de superficie de 235 m² avec une façade de 10 mètres sur une de 7 mètres.Maison style arabesque de surface bâti de 110 m² composé de deux chambres à coucher, un salon, une cuisine et une salle d’eau.Prix : 100",0,0,0,0,0,0,1,0,0,0,0,0,Non spécifié
https://www.mubawab.tn/fr/a/8281852/r%C3%A9sidence-2-maisons-vue-mer-%C3%A0-el-haouaria-plage,0,950000,el haouaria,Non spécifié,480,7,3,"Découvrez cette villa à vendre, située sur la pittoresque Route de la plage Chatt Gebli à El Haouaria, au Cap Bon Tunisie.Nouveau sur le marché, cette propriété dont l'emplacement est bien choisi, construite en 2022, est idéale pour une résidence secondaire.Se dressant fièrement sur un terrain de 650 mètres carrés, cette villa spacieuse offre une superficie habitable de 480 mètres carrés.Cette résidence se compose d'un étage de villa avec un salon ouvrant sur le balcon, 5 chambres à coucher et une cuisine assez grande, parfaites pour accueillir famille et amis. La propriété comprend également un rez-de-chaussée qui se compose d'un appartement S2 indépendant et un garage offrant amplement d'espace pour vos véhicules.La villa bénéficie d'un petit jardin avec un espace de détente et d'une terrasse sur le toit offrant une vue exceptionnelle sur la mer et les montagnes.Pour votre sécurité et confort, la villa dispose d'un système de sécurité sophistiqué, avec des caméras de sécurité et alarme, 24/7. Profitez de la tranquillité de votre résidence privée, sans vis-à-vis, sur une route peu fréquentée, tout en étant à proximité des restaurants et de la mosquée.Cette propriété allie luxe, art déco et influences méditerranéennes, offrant une vie élégante dans un cadre de campagne avec un climat doux et chaud. Une véritable opportunité d'investissement dans un lieu paisible, à deux pas de la plage.Ne manquez pas cette chance unique de posséder un coin de paradis à El HaouariaLe prix demandé est de 950 milles dinarsPour plus d'informations contactez Rami Ben Messaoud216 29096452",0,0,0,0,0,1,1,0,0,0,1,1,Non spécifié
https://www.mubawab.tn/fr/a/8281777/%C3%A0-vendre-%E2%80%93-maison-s3-%C3%A0-akouda-sousse,0,175000,akouda,akouda,152,3,1,"Dahmen Immobilier met en vente une maison individuelle à Akouda – SousseSuperficie du terrain : 152 m²Prix : 175 000 DTNous vous proposons une charmante maison individuelle offrant un cadre de vie agréable. Elle dispose d’une grande terrasse ainsi que d’un petit jardin, idéals pour profiter des beaux jours.Dès l’entrée, vous découvrirez un spacieux salon, une salle de bain équipée d’une douche, ainsi qu’une cuisine fonctionnelle.La maison comprend également trois chambres à coucher, offrant confort et espace pour toute la famille.Soyez les bienvenus à notre agence immobilière :Route de la Plage, El Menchia, Immeuble Panoramis, Hammam Sousse.",0,0,0,0,0,0,1,0,0,0,0,1,Non spécifié
https://www.mubawab.tn/fr/a/8281558/trouvez-votre-maison-%C3%A0-acheter-%C3%A0-el-hamma-2-pi%C3%A8ces-grand-balcon,0,225000,el hamma,el hamma,190,4,2,maison avec un style américainun ré déchaussée contenant 3 chambre un salon deux toilettes et une cuisinele premier etage ou il’ya deux chambre prête et un terrasse spacieuxpour plus d’info appeler le num affiché,0,0,0,0,0,0,0,0,0,0,0,1,Non spécifié
https://www.mubawab.tn/fr/a/8281539/une-villa-s5-%C3%A0-ennasr-1,0,1400000,ariana ville,cité ennasr 1,356,5,1,"A vendre à Nasr 1, une villa de 356m2 couvert sur un terrain de 538m2, sise dans un quartier calme et accessible.La villa est érigée sur deux niveaux. Le Rdc est composé d’un salon avec un accès au jardin qui fait le tour de la maison, d’une cuisine agencée et équipée complétée par une terrasse et d’une buanderie avec un accès au garage, d’une chambre et d’une salle d’eau.Le 1er étage est composé de deux suites équipée chacune d’un dressing et d’une salle de bain, et deux chambres à coucher qui partagent d’une salle de bain.Titre individuel",0,0,0,0,0,0,1,1,1,0,0,1,Non spécifié
https://www.mubawab.tn/fr/a/8237529/triplex-avec-piscine-aux-jardins-d-el-menzah-2,0,950000,ariana ville,les jardins d'el menzah 2,390,5,4,"mplacement : Jardins d'el Menzah 2.Superficie : 390 m².Typologie : S4.Composition :**Rez de jardin :Une chambre à coucher.Salle de douche.**Rez-de-chaussée :Salon.Salle à manger.Cuisine équipée de hotte, plaque et four.Salle d'eau invités.**Étage :Deux chambres à coucher avec dressing.Suite parentale avec salle de bain.Salle de bain commune.Chauffage central.Climatisation : Split-système.Jardin.Piscine.Garage.Prix : 950 000 Dinars.Référence du bien: Ref3760a",0,0,0,0,1,0,1,1,1,0,0,0,Non spécifié
https://www.mubawab.tn/fr/a/8274007/villa-plain-pied-%C3%A0-vendre-%E2%80%93-houmt-souk-djerba,0,420000,houmt souk,houmt souk,170,3,2,"À vendre, villa plain-pied idéalement située à Houmt Souk, à proximité immédiate du Magasin Général, dans un quartier calme et bien desservi.Composition :•             Salon lumineux avec cuisine ouverte•             Trois chambres•             WC invités•             Salle de bainSuperficies :•             Surface du terrain : 450 m²•             Surface couverte : 170 m²Prix : 420 000 dinars",0,0,0,0,0,0,0,0,0,0,0,0,Non spécifié
https://www.mubawab.tn/fr/a/8281106/villa-a-vendre-a-bizerte,0,230000,bizerte nord,bizerte le corniche,300,3,3,"À vendre: cette charmante villa, idéale comme résidence principale ou maison d'hôtes. Répartie sur 3 étages, d'une superficie de 300 m², elle comprend une piscine, des caméras de sécurité et offre des vues sur mer forêt. Son emplacement privilégié lui permet de profiter du calme et de la nature tout en étant proche de toutes les commodités.Enregistrée dans le cadastre. Contrat valable.Le prix demandé est de 230 000 euros, négociable. Résidant hors de Tunisie, je préfère un paiement en euros, mais le paiement en dinars est également possible.Vous pouvez me contacter via mon numéro tchèque (WhatsApp) pour plus de détails ou pour planifier une visite.",0,0,0,0,1,1,1,1,0,0,0,1,Non spécifié
https://www.mubawab.tn/fr/a/8143097/a-vendre-%C3%A9tage-de-villa-avec-3-locaux-commerciaux,0,800000,le bardo,cité du stade,225,4,1,"L'agence Immobilière la Méditerranée Bardo vous propose à la vente un étage de villa avec des locaux commerciaux d'une superficie de 225 m² et bâti 300m² . L'étage se compose d'un salon, séjour, quatre chambres à coucher, elles se partagent une salle de bain commune, une cuisine équipée et une salle d'eau pour les invités. la superficie des locaux varie entre entre 25 m² et 115 m² .ils sont bénéficie d'une situation privilégiée, à proximité immédiate de toutes les commodités",0,0,0,0,0,0,0,0,0,0,0,1,Non spécifié
https://www.mubawab.tn/fr/a/8275575/une-villa-jumel%C3%A9e-s4-la-soukra,0,1300000,la soukra,sidi frej,300,4,5,"A vendre à La Soukra, une villa jumelée de 364m2 couvert sur un terrain de 300m2. La villa est érigée sur 3 niveaux. Le Rdc est composé d’un salon avec un accès àla terrasse aménagée d’une piscine, d’une cuisine ouverte agencée et équipée complétée par un séchoir et une deuxième cuisine et d’une salle d’eau. Le 1er étage est composé de deux suites enfants équipée chacune d’un dressing et d’une salle de douche, et d’une suite parentale équipée d’un dressing room et d’une salle de bain. Le 2ème étage est composé d’une chambre à coucher, d’une salle de douche, et d’une terrasse.",0,0,0,0,1,0,0,1,1,0,0,1,Non spécifié
https://www.mubawab.tn/fr/a/8280474/villa-ind%C3%A9pendante-%C3%A0-el-menzah-7,0,1500000,ariana ville,el menzah 7,500,4,3,"Kn Agence Immobilière vous propose une élégante villa indépendante, bâtie sur deux niveaux, offrant une superficie totale de 673 m², idéalement située au cœur d’El Menzah 7.Rez-de-chausséeUn vaste salon lumineux, agrémenté d’une baie vitrée donnant directement sur le jardin et la piscine.Une salle d’eau destinée aux invités.Une cuisine moderne, entièrement équipée et aménagée, attenante à un séchoir pratique.Premier étageDeux suites parentales spacieuses.Deux chambres communicantes avec balcon, disposant chacune d’une salle d’eau et d’une salle de bain.Rez-de-jardinQuatre pièces polyvalentes pouvant servir de chambres supplémentaires, bureau ou espace de loisirs.Un local technique fonctionnel.ÉquipementsSystème de chauffage central.Dispositif de sécurité intégré pour un confort optimal.Contactez Kn Agence ImmobilièreTéléphone : 216 22 30 11 66Email : Knagence@gmail.com",0,0,0,0,1,0,1,0,1,0,1,1,Non spécifié
https://www.mubawab.tn/fr/a/8146730/maison-inachev%C3%A9-au-jardin-fouchana,0,200000,fouchana,fouchana,110,2,1,"A vendre Maison inachevé dans lotissement agrré à jardin fouchana, sur un terrain de 171m2, avec 110m2 couvert.Bonne Orientation, Bon emplacement,",0,0,0,0,0,0,1,0,0,0,0,0,Non spécifié
https://www.mubawab.tn/fr/a/7910404/maison-jumel%C3%A9e-en-vente,0,230000,kairouan ville,kairouan ville,200,5,2,"C'est une maison jumelée avec deux appartements.Le rez-de-chaussée est du type S3 se compose d’un salon avec séchoir, trois chambres à coucher, une salle de bain, et une cuisine.Un premier étage qui loge un espace de vie permet d'agencer un salon et une salle à manger. Une cuisine à l’américaine, deux chambres à coucher, un séchoir et une salle de bain.",0,0,0,0,0,0,0,0,0,0,0,0,Non spécifié
https://www.mubawab.tn/fr/a/7895579/maison-%C3%A0-vendre-%C3%A0-kairouan,0,180000,kairouan ville,kairouan ville,82,4,1,"Cette maison de style américain est érigée sur trois niveaux. Avec une superficie de 82 M². Elle est dotée d'un voisinage bien sélectionné. Le rez-de-chaussée dessert une pièce de réception, une cuisine est aménagée avec séchoir, dans la continuité on trouve une salle à manger qui se partage une salle d'eau. Des escaliers nous mènent une salon, lumineuse grâce à ces fenestrations, dans la continuité on découvre deux chambres à coucher . Dans le troisième étage on trouve une cuisine à l'américaine et une salle à manger .L’emplacement stratégique de cette villa est son atout majeur.",0,0,0,0,0,0,0,0,0,0,0,0,Non spécifié
https://www.mubawab.tn/fr/a/7936333/a-vendre-maison-titr%C3%A9e-%C3%A0-salloum,0,125000,bouficha,Non spécifié,330,6,4,"A vendre maison Titrée R2, état neuf ,avec garage et parkings devant la maison, terrasses vue mer et campagne, loggias, à 900 mètres de la plage de sable fin de Salloum.3 appartements S2 et 1 studio.Chaque appartement a son compteur d'eau et d'électricité.3 km de Bouficha et de l'autoroute, 15 minutes de Yasmine Hammamet.",0,0,0,1,0,1,1,1,0,0,0,1,Non spécifié
https://www.mubawab.tn/fr/a/7959064/maison-de-143m2-sur-un-terrain-de-612m2,0,1050000,ariana ville,el menzah 5,143,3,1,"Easyhome vous propose cette maison de plain-pied, rénovée en 2024, située en plein coeur d'El Menzah 5.L'entrée ouvre sur sur un hall, répartissant d'un côté la partie jour, et de l'autre la partie nuit.La cuisine, indépendante, possède une porte ouvrant sur une terrasse et le jardin.Une salle de douche est disponible.Chacune des trois chambres à coucher dispose de son propre dressing.Un studio (à rénover) et un garage sont disponibles.Le jardin de plus de 400m2 peut accueillir aisément une piscine.La façade d'environ 22 mètres laisse également la possibilité de construire 2 villas jumelées, en R2. Le titre est individuel.Pour plus d'informations, contactez le",0,0,0,0,1,0,1,0,1,0,0,1,Non spécifié
https://www.mubawab.tn/fr/a/7905229/duplex-independent-a-soukra-avec-jardin,0,850000,la soukra,la soukra,230,3,3,A vendre : Duplex Independent a Soukra avec jardinSuperficie terrain : 230 m²Superficie jardin : 100 m²Superficie bâtie: 200 m²Composition :Au réez de chaussée :SalonCuisine équipéeSalle d'eauA l'étage:Deux chambres avec dressingsSalle de doucheUne suite parentale avec une salle de bain et dressingClimatisationChauffage centralePrix du vente :  850 .000 dtContacter agence villa ( agence immobilière agrée),0,0,0,0,0,0,1,1,1,0,0,0,Non spécifié
https://www.mubawab.tn/fr/a/8265526/maison-%C3%A0-l-achat-%C3%A0-aouina-3-chambres-agr%C3%A9ables-porte-blind%C3%A9e-et-chauffage-central,0,540000,la marsa,aouina,180,3,3,"Occasion à saisir pour cette maison à vendre. Prix 540 000 TND. 3 chambres à coucher, 3 salles de bains, 180 m². Moins de 10 ans. Type de sol: Marbre. Équipé d'une antenne parabolique et d'une porte blindée.Cette belle maison est en vente à Aouina. Les extérieurs se composent d'un jardin et d'une terrasse. Chauffage central.Contactez-nous pour visiter cette maison à vendre. Cuisine équipée. Four. Système de climatisation.",0,0,0,0,0,0,1,1,1,0,0,1,Non spécifié
https://www.mubawab.tn/fr/a/8149789/caf%C3%A9-fonds-de-commerce-de-110-m%C2%B2,0,85000,nouvelle medina,el yasminette,110,1,1,"À vendre – Fonds de commerce café à la Nouvelle Médina  110 m²Nous vous proposons à la vente un fonds de commerce café idéalement situé à la Nouvelle Médina, dans un emplacement stratégique à fort passage.Ce local commercial de 110 m² comprend un espace principal bien agencé, une terrasse agréable, un débarras fonctionnel, ainsi que deux salles d’eau. L’établissement est entièrement équipé et opérationnel, prêt à accueillir immédiatement une activité commerciale.Points forts :Emplacement stratégique au cœur de la Nouvelle MédinaSurface de 110 m² avec terrasseDeux salles d’eauDébarras pratique pour le stockageMatériel et équipements en bon étatFort potentiel commercial",0,0,0,0,0,0,0,0,0,0,0,1,Non spécifié
https://www.mubawab.tn/fr/a/8212242/%C3%A0-vendre-%E2%80%93-belle-villa-%C3%A0-akouda-sousse,0,550000,akouda,akouda,380,5,1,"Dahmen Immobilier vous propose à la vente une belle maison de style américain située à Akouda Superbe villa située dans un quartier résidentiel calme à Akouda, offrant de beaux volumes et un espace de vie confortable.• Surface terrain : 380 m²• Surface couverte : 300 m²• Studio indépendant : 55 m²***Composition :• 3 chambres spacieuses• Double salon lumineux• 2 salles de bain modernes• Cuisine fonctionnelle- climatiseur- chauffage centrale***Extérieur :• Garage pour 2 voitures• 2 façades• Titre individuel• Année de construction : 2010• Prix : 550 000 TND (négociable)*Nos contacts : 00216 20480165 00216 22105711 E-mail : Direction@dahmenimmobilier.tn",0,0,0,0,0,0,1,1,1,0,0,0,Non spécifié
https://www.mubawab.tn/fr/a/8279384/%C3%A0-vendre-une-villa-%C3%A0-la-marsa,0,1350000,la marsa,cité les pins,208,3,1,on vous propose a la vente une villa à La Marsa.Superficie : 208 m² bâtisExtérieursJardin de 100 m²PiscineVilla jumelée d’un seul côtéRez-de-chausséeUn Salon SpacieuxUne salle à mangerSéjourSalle d’eau invitésÉtageSuite parentale avec salle de bainDeux chambresSalle de douche communeGrand dressing dans le couloirSous-solUne Grande cuisine LimineuseChambre de service  salle de doucheBuanderieGarage pour 2 voitures avec accès direct à la maison,0,0,0,0,1,0,1,0,0,0,0,0,Non spécifié
https://www.mubawab.tn/fr/a/7368126/vente-ennasr-villa-commercial-sur-avenue-principale,0,1180000,ariana ville,cité ennasr 2,420,6,2,ennasr homming met en vente une villa a usage commercialconviendrait pour commerce bureautique medicale show roomlegerement négoçiable,0,0,0,0,0,0,1,0,1,0,0,0,Non spécifié
https://www.mubawab.tn/fr/a/8197987/maison-inachev%C3%A9e-au-c%C5%93ur-de-el-halfaouine,0,95000,tunis,el halfaouine,50,1,1,"IMMOBILIÈRE JOUINI Vous Propose, Au Cœur Vivant De El Halfaouine Et Bab Souika, Dans L’authentique Esprit Tunisien d’El Rbat, Une Maison Inachevée À Fort Potentiel.Sur 50 m² et deux niveaux, seule la cuisine et la salle d’eau au rez-de-chaussée sont finalisées, vous laissant toute liberté pour concevoir l’intérieur à votre goût. Pas encore de séparations, juste un espace brut prêt à devenir votre perle rare.Idéalement située dans une ruelle accessible depuis Rue Al Afghani, à deux pas du café Sidi Amara, de la mosquée Sahab El Taba3, du théâtre national et de la poste de police.Prix demandé : 95 000 DTUne affaire qui ne traînera pas ! Ne laissez pas votre cousine la voir avant vous… elle risquerait de vous la souffler !contactez-Nous Dès Maintenant",0,0,0,0,0,0,0,0,0,0,0,0,Non spécifié
https://www.mubawab.tn/fr/a/8145658/maison-450-m%C2%B2-%C3%A0-bellevue-tunis,0,580000,el ouardia,bellevue,450,3,1,"En Exclusivité Agence Immobilière JOUINI Montplaisir Vous Propose Cette Opportunité Exceptionnelle, Située Dans L’un Des Quartiers Les Plus Stratégiques Et Recherchés De La Capitale : Bellevue, À Deux Pas Du Centre-Ville De Tunis.Terrain De 450 M² Avec Titre Foncier Individuel  Un Espace Précieux En Plein Cœur De La Ville, Idéal Pour Un Projet Résidentiel, Commercial Ou Mixte.La Maison Existante, De Style Ancien, Peut Être Conservée Avec Quelques Travaux De Relooking Pour Ceux Qui Aiment Le Charme D’antan, Ou Bien Entièrement Démolie Pour Laisser Place À Une Construction Neuve Selon Vos Besoins.Un Quartier Emblématique, Apprécié Pour Son Calme, Son Bon Voisinage, Ses Rues Larges, Et Surtout Sa Proximité Immédiate Des Commodités, Des Institutions, Des Transports Et Des Artères Principales Du Centre-Ville.Prix Demandé : 580 000 TND  Un Excellent Rapport Surface/Emplacement Pour Un Terrain En Pleine Capitale Avec Un Titre Individuel.Investisseurs Avertis, Tunisien·Nes Résident·Es À L’étranger, Ou Familles Nostalgiques Des Beaux Quartiers Du Vieux Tunis,Une Opportunité À Ne Pas Manquer, Disponible Uniquement Chez IMMOBILIÈRE JOUINI.Contactez-Nous Sans Tarder Pour Visiter Et Vous Projeter Dans Ce Lieu Chargé D’histoire Et De Potentiel.",0,0,0,0,0,1,0,0,0,0,0,1,Non spécifié
https://www.mubawab.tn/fr/a/8193897/agr%C3%A9able-villa-%C3%A0-kantaoui,0,2500000,hammam sousse,el kantaoui,0,6,4,"Dahmen Immobilier met en Vente Cette grande villa de charme est édifiée en deux niveaux sur une superficie totale 1060 m² dont 600 m² est habitable. Elle est située dans un quartier résidentiel, chic, calme et doté de bon voisinage à kantaoui. Elle est érigée sur deux niveaux. A l'entrée, un salon aux volumes généreux donne accès au jardin et une grande piscine grâce aux baies vitrées et une salle à manger. La cuisine est totalement équipée avec l'accès à l'extérieur, un séjour en bas et deux salle d'eaux . L'étage est composé de 3 suites parentales avec une grande terrasse .Un garage est réservé aux futurs occupants. Avec un cave composé d'une kitchenette, salle d'eau,deux chambres à coucher. deux chambres de gardiens à l'extérieure avec les douches . Équipements : Garage Chauffage central Climatisation en Split système Dressing Jardin Alarme Entrée indépendante Une grande piscine. Notre agence vous garantie une visite gratuite et vous accompagne jusqu’à la signature du contrat. Soyez la bienvenue à notre agence Immobilière : Route de la plage, ElMenchia immeuble Panoramis hammam Sousse, ou bien nous contactez, Nos agents sont à votre disposition pour toutes informations et conseils nécessaires pour acquérir le bien immobilier qui vous convient.",0,0,0,0,1,0,1,1,1,0,0,1,Non spécifié
https://www.mubawab.tn/fr/a/7781933/duplex-bettina-%C3%A0-vendre-%C3%A0-gammarth-village,0,410000,la marsa,gammarth village,200,3,3,"Un duplex de charme sur un terrain de 200 m² situé dans une impasse résidentiel à Gammarth Village. Au RDC, On a un spacieux salon, salle à manger, une cuisine équipée avec séchoir et une salle d'eau.  À L’étage, On a une suite parentale, 2 chambres et une salle de bain. A L'extérieur, On a une terrasse et un jardin. Pour tous les renseignements, Contacter l'agent",0,0,0,0,0,0,1,0,0,0,0,1,Non spécifié
